Date,Open,High,Low,Close,Adj Close,Volume
2/6/23,36.450001,36.650002,36.080002,36.360001,36.059845,1297400
2/7/23,36.43,36.720001,35.880001,36.709999,36.406956,1662200
2/8/23,39.66,42.400002,39.02,41.130001,40.790474,4302100
2/9/23,41.75,42.25,39.689999,40.119999,39.788811,1793600
2/10/23,39.91,40.189999,38.669998,39.48,39.154091,1535700
2/13/23,39.59,40.099998,39.279999,39.41,39.084671,1216300
2/14/23,39.18,39.950001,39.150002,39.880001,39.550793,1053200
2/15/23,39.529999,39.98,39.529999,39.860001,39.530956,805200
2/16/23,39.43,40.220001,39.34,39.630001,39.302856,816500
2/17/23,39.52,40.630001,39.279999,40.400002,40.066498,985200
2/21/23,40,40.73,39.939999,40.169998,39.838398,980600
2/22/23,40.009998,40.52,39.82,39.970001,39.640049,1158400
2/23/23,39.849998,40.130001,39.400002,39.57,39.243351,1137800
2/24/23,39.18,39.279999,38.630001,39.049999,38.727642,1276900
2/27/23,39.130001,39.41,38.68,38.759998,38.440033,718700
2/28/23,38.630001,39.139999,38.48,38.5,38.182182,930500
3/1/23,38.439999,38.75,38.220001,38.73,38.410286,935000
3/2/23,38.66,39.240002,38.439999,39.02,38.697891,1636000
3/3/23,39.119999,39.380001,38.919998,39.34,39.015251,562000
3/6/23,39.450001,39.48,38.509998,38.650002,38.330944,675400
3/7/23,38.700001,38.970001,38.099998,38.119999,37.805321,1563200
3/8/23,38.200001,38.240002,37.349998,37.52,37.210274,907700
3/9/23,37.560001,37.66,36.59,36.650002,36.347454,753500
3/10/23,36.650002,36.650002,35.939999,36.48,36.178856,1151200
3/13/23,36.130001,36.709999,35.84,35.919998,35.623478,1731700
3/14/23,36.560001,36.869999,35.77,36.169998,35.871414,1354800
3/15/23,36,36.540001,35.799999,36.52,36.218529,845700
3/16/23,36.360001,37.169998,36.360001,37.02,36.714401,786400
3/17/23,36.900002,37.139999,36.529999,36.860001,36.555717,1440900
3/20/23,36.919998,39.240002,36.889999,37.889999,37.577217,1319900
3/21/23,38.169998,38.810001,38.139999,38.759998,38.440033,1019800
3/22/23,38.849998,38.900002,37.700001,37.73,37.418541,770800
3/23/23,38.040001,38.490002,37.299999,37.669998,37.359032,837900
3/24/23,37.439999,37.490002,36.68,36.970001,36.66481,1369400
3/27/23,37.27,37.790001,37.060001,37.419998,37.111095,1714700
3/28/23,37.27,37.939999,37,37.509998,37.200356,940100
3/29/23,37.860001,38.200001,37.639999,38.189999,37.874741,1290100
3/30/23,38.450001,38.540001,37.889999,37.889999,37.577217,493200
3/31/23,38,38.900002,37.959999,38.880001,38.559048,603900
4/3/23,38.689999,38.970001,38.330002,38.66,38.340862,941000
4/4/23,38.639999,38.849998,38.389999,38.84,38.629288,737300
4/5/23,38.73,39.099998,38.369999,38.849998,38.639233,928500
4/6/23,38.860001,39.099998,38.509998,38.919998,38.708855,578100
4/10/23,38.669998,39.619999,38.669998,39.560001,39.345387,791100
4/11/23,39.639999,39.84,39.41,39.439999,39.226032,678500
4/12/23,39.73,39.919998,39.189999,39.200001,38.987335,703400
4/13/23,39.52,39.939999,39.43,39.889999,39.673592,439800
4/14/23,39.869999,40.049999,39.490002,39.880001,39.663647,608100
4/17/23,39.869999,40.369999,39.68,40.34,40.121151,759200
4/18/23,40.5,40.5,39.509998,39.639999,39.424946,869700
4/19/23,39.560001,39.849998,39.310001,39.68,39.464729,722500
4/20/23,39.529999,39.849998,39.360001,39.619999,39.405056,513200
4/21/23,39.720001,39.919998,39.400002,39.849998,39.633808,539700
4/24/23,39.720001,39.98,39.48,39.77,39.554245,778000
4/25/23,39.700001,39.700001,39.169998,39.200001,38.987335,555900
4/26/23,39.119999,39.439999,38.82,38.900002,38.688965,637900
4/27/23,39.09,39.43,38.939999,39.189999,38.977386,582500
4/28/23,39.029999,39.830002,38.869999,39.75,39.534351,606400
5/1/23,39.849998,40.470001,39.790001,40.110001,39.892399,736100
5/2/23,39.93,39.93,39.029999,39.43,39.216087,589900
5/3/23,39.450001,40.009998,39.450001,39.52,39.305603,833600
5/4/23,39.490002,39.490002,38.689999,39,38.788422,577800
5/5/23,39.389999,40.049999,39.360001,39.959999,39.743214,645200
5/8/23,40.07,40.360001,39.689999,39.900002,39.68354,1054300
5/9/23,39.98,40.41,39.080002,39.18,38.967442,2306700
5/10/23,38.669998,38.810001,35.779999,36.139999,35.943935,3253400
5/11/23,35.84,36.439999,35.290001,36.18,35.983723,2345900
5/12/23,36.34,36.779999,36.09,36.68,36.48101,1602400
5/15/23,36.490002,36.73,35.790001,36.639999,36.441223,1339900
5/16/23,36.27,36.540001,35.990002,36.16,35.963829,1310100
5/17/23,36.529999,36.799999,36.240002,36.700001,36.5009,1002600
5/18/23,36.66,36.740002,36.099998,36.48,36.282093,711100
5/19/23,36.669998,36.669998,35.950001,36.029999,35.834534,1223500
5/22/23,35.939999,36.689999,35.93,36.619999,36.421333,925900
5/23/23,36.43,36.709999,36.110001,36.360001,36.162743,1025400
5/24/23,36.279999,36.279999,35.709999,35.77,35.575947,980400
5/25/23,35.77,36.23,35.709999,35.84,35.645561,1065000
5/26/23,35.869999,36.41,35.869999,35.919998,35.725128,608600
5/30/23,36.040001,36.16,35.369999,35.619999,35.426758,1025700
5/31/23,35.509998,35.759998,35.060001,35.419998,35.22784,1748400
6/1/23,35.59,36.169998,35.450001,35.990002,35.79475,726100
6/2/23,36.400002,37.259998,36.349998,36.900002,36.699814,1269700
6/5/23,36.650002,36.799999,36.169998,36.450001,36.252254,639600
6/6/23,36.459999,36.77,36.380001,36.57,36.371605,452600
6/7/23,36.630001,37.099998,36.57,37.060001,36.858948,771000
6/8/23,37.09,37.259998,36.740002,37.040001,36.839054,741500
6/9/23,37.16,37.419998,36.709999,36.82,36.620247,667600
6/12/23,36.740002,37.139999,36.540001,37.099998,36.898727,525900
6/13/23,37.330002,37.91,37.16,37.400002,37.197102,984000
6/14/23,37.310001,37.529999,36.77,36.950001,36.749542,831800
6/15/23,36.869999,37.389999,36.82,37.369999,37.167263,729900
6/16/23,37.52,37.700001,37.25,37.619999,37.415909,2049400
6/20/23,37.25,37.529999,36.919998,37.509998,37.306503,824100
6/21/23,37.5,37.73,37.41,37.68,37.475582,809900
6/22/23,37.669998,37.689999,37.360001,37.619999,37.415909,629500
6/23/23,37.470001,37.959999,37.41,37.59,37.38607,1255700
6/26/23,37.709999,38.509998,37.66,38.150002,37.943035,892900
6/27/23,38.48,38.91,38.310001,38.900002,38.688965,799800
6/28/23,38.860001,39.68,38.610001,39.650002,39.434895,1026200
6/29/23,39.549999,39.830002,39.330002,39.66,39.444839,903900
6/30/23,39.720001,39.73,39.360001,39.380001,39.166359,855300
7/3/23,39.32,39.830002,39.279999,39.810001,39.594028,405400
7/5/23,39.650002,39.84,39.43,39.709999,39.494568,610000
7/6/23,39.400002,39.82,39.380001,39.720001,39.504517,785400
7/7/23,39.57,40.279999,39.57,39.939999,39.72332,771900
7/10/23,39.720001,40.639999,39.720001,40.630001,40.521179,758600
7/11/23,40.740002,41.84,40.720001,41.529999,41.418766,686500
7/12/23,42.060001,42.16,41.669998,41.990002,41.877537,1297200
7/13/23,42.02,42.02,41.470001,41.82,41.707993,906600
7/14/23,41.759998,41.82,41.290001,41.5,41.388847,920000
7/17/23,41.5,41.580002,41.27,41.5,41.388847,763300
7/18/23,41.419998,42.689999,41.400002,42.630001,42.515823,1022200
7/19/23,42.75,42.869999,41.470001,41.869999,41.757858,1415700
7/20/23,41.799999,41.939999,41.580002,41.919998,41.807724,589600
7/21/23,41.93,41.93,40.540001,40.68,40.571045,936200
7/24/23,40.66,40.740002,39.889999,40.080002,39.972652,742700
7/25/23,40.009998,40.52,39.889999,40.41,40.301769,772300
7/26/23,40.240002,40.84,39.950001,40.759998,40.650829,830500
7/27/23,41.040001,41.169998,39.799999,39.919998,39.81308,770400
7/28/23,40.279999,40.509998,40.040001,40.220001,40.112278,583200
7/31/23,40.400002,40.93,40.330002,40.759998,40.650829,890700
8/1/23,40.439999,40.650002,40.029999,40.439999,40.331688,847000
8/2/23,40.25,40.779999,40.080002,40.560001,40.451366,705300
8/3/23,40.360001,40.5,39.84,40.060001,39.952705,961000
8/4/23,40.150002,40.93,39.900002,40.290001,40.182091,1107700
8/7/23,40.400002,41.23,40.400002,40.82,40.71067,1339700
8/8/23,42.82,44.540001,42.59,44.290001,44.171379,3043600
8/9/23,44.200001,45.299999,43.560001,43.889999,43.772446,2653800
8/10/23,44.139999,44.560001,43.619999,44.130001,44.011806,1840700
8/11/23,43.98,44.369999,43.75,44.349998,44.231213,1546800
8/14/23,44.290001,44.470001,43.740002,44.009998,43.892124,1647200
8/15/23,43.529999,43.740002,42.509998,42.959999,42.844936,1826100
8/16/23,42.860001,43.450001,42.529999,42.580002,42.465958,4275200
8/17/23,42.75,43,42.009998,42.009998,41.89748,1277900
8/18/23,41.82,43.080002,41.75,43.060001,42.944672,1738600
8/21/23,43,43.130001,42.150002,42.52,42.406116,1169400
8/22/23,42.5,42.82,42.310001,42.450001,42.336304,1252800
8/23/23,42.52,43.110001,42.369999,42.93,42.815018,674500
8/24/23,42.900002,43.310001,42.400002,42.48,42.366222,583000
8/25/23,42.73,42.73,41.98,42.599998,42.485901,898800
8/28/23,42.610001,43.029999,42.490002,42.700001,42.585636,768000
8/29/23,42.77,43.189999,42.700001,43.099998,42.984562,861800
8/30/23,43.139999,43.93,43.07,43.900002,43.782421,1107600
8/31/23,43.93,44.369999,43.790001,44.27,44.151432,1074700
9/1/23,44.41,44.799999,44.009998,44.290001,44.171379,901200
9/5/23,43.950001,44.119999,43.23,43.830002,43.712612,958400
9/6/23,43.970001,44.75,43.869999,44.68,44.560333,901700
9/7/23,44.68,44.82,44.330002,44.610001,44.49052,843300
9/8/23,44.630001,44.889999,44.189999,44.240002,44.121513,788400
9/11/23,44.290001,44.990002,44.220001,44.259998,44.141457,614600
9/12/23,44.110001,44.549999,43.84,43.959999,43.842258,576200
9/13/23,43.889999,43.990002,43.310001,43.349998,43.233894,614600
9/14/23,43.5,43.57,42.73,43.310001,43.194004,1106500
9/15/23,43.32,43.43,42.119999,42.450001,42.336304,2417900
9/18/23,42.400002,42.650002,42.119999,42.279999,42.166759,1163800
9/19/23,42.169998,42.549999,42.009998,42.299999,42.186707,813100
9/20/23,42.349998,42.470001,41.419998,41.540001,41.428741,990000
9/21/23,41.5,42.290001,41.419998,42.029999,41.917427,1160200
9/22/23,42.09,42.119999,41.279999,41.360001,41.249226,791700
9/25/23,41.279999,41.790001,41.09,41.18,41.069706,735200
9/26/23,40.82,41.41,40.439999,40.450001,40.341663,844500
9/27/23,40.650002,40.82,40.32,40.599998,40.491257,978500
9/28/23,40.59,41.389999,40.5,41.049999,40.940052,864700
9/29/23,41.240002,41.369999,40.799999,41.200001,41.089653,1157000
10/2/23,41.34,41.580002,40.939999,41.279999,41.169437,1288900
10/3/23,41.130001,41.450001,40.720001,41.080002,40.969975,2150300
10/4/23,41.060001,42.07,40.950001,41.919998,41.807724,1284700
10/5/23,41.889999,42.060001,41.040001,41.07,40.959999,1112200
10/6/23,40.799999,41.220001,40.490002,41.029999,41.029999,924700
10/9/23,40.889999,41.959999,40.740002,41.869999,41.869999,861400
10/10/23,41.900002,43.16,41.900002,42.439999,42.439999,1009600
10/11/23,42.470001,43.169998,42.439999,43.099998,43.099998,839400
10/12/23,43.290001,43.290001,42.369999,42.439999,42.439999,718700
10/13/23,42.360001,42.900002,42.029999,42.639999,42.639999,811000
10/16/23,42.810001,43.34,42.740002,43,43,1017700
10/17/23,42.990002,43.900002,42.990002,43.779999,43.779999,1622800
10/18/23,43.439999,43.580002,42.16,42.369999,42.369999,1462700
10/19/23,42.450001,42.450001,41,41.299999,41.299999,2094200
10/20/23,41.299999,41.799999,41.139999,41.790001,41.790001,1231800
10/23/23,41.779999,41.98,41.439999,41.560001,41.560001,1438900
10/24/23,41.759998,42.009998,41.400002,41.799999,41.799999,1619800
10/25/23,41.619999,41.73,40.790001,40.82,40.82,906900
10/26/23,40.849998,40.919998,39.970001,40.189999,40.189999,1112400
10/27/23,40.130001,40.439999,39.73,39.959999,39.959999,1292000
10/30/23,39.919998,40.619999,39.790001,40.529999,40.529999,890600
10/31/23,40.610001,40.880001,40.029999,40.310001,40.310001,1032700
11/1/23,40.290001,40.59,39.889999,40.59,40.59,1013900
11/2/23,41,41.98,40.880001,41.630001,41.630001,1326100
11/3/23,42.009998,42.599998,41.91,42.009998,42.009998,1267000
11/6/23,41.880001,41.880001,41.040001,41.43,41.43,1585700
11/7/23,41.369999,41.73,41.02,41.610001,41.610001,1779000
11/8/23,42.650002,45.330002,42.650002,44.119999,44.119999,2849900
11/9/23,44.41,44.41,42.32,43.110001,43.110001,1845500
11/10/23,43.099998,43.66,43.049999,43.580002,43.580002,1129900
11/13/23,43.439999,43.610001,42.630001,43.43,43.43,1336500
11/14/23,43.880001,44.580002,43.75,44.34,44.34,1385700
11/15/23,44.450001,44.950001,44.060001,44.34,44.34,1091000
11/16/23,44.349998,44.630001,43.889999,44.27,44.27,904700
11/17/23,44.380001,44.810001,44.290001,44.669998,44.669998,892000
11/20/23,44.639999,45.529999,44.549999,45.43,45.43,742400
11/21/23,45.389999,45.560001,45.07,45.130001,45.130001,680200
11/22/23,45.419998,45.73,45.419998,45.560001,45.560001,499200
11/24/23,45.580002,45.759998,45.369999,45.459999,45.459999,223000
11/27/23,45.259998,45.939999,45.200001,45.84,45.84,808500
11/28/23,45.709999,46.110001,45.619999,45.849998,45.849998,1146900
11/29/23,46.060001,46.759998,45.889999,46.580002,46.580002,1291500
11/30/23,46.639999,47.110001,46.380001,46.990002,46.990002,1515500
12/1/23,47.110001,48.040001,47.09,47.369999,47.369999,1181400
12/4/23,47.599998,48.880001,47.529999,47.669998,47.669998,1365000
12/5/23,47.470001,47.919998,47.23,47.470001,47.470001,1067200
12/6/23,47.490002,47.849998,47.130001,47.27,47.27,700100
12/7/23,47.139999,47.75,47,47.32,47.32,689700
12/8/23,47.09,47.474998,46.665001,46.68,46.68,1165732
